WordOrder	PunctuationPrecedingWord	PunctuationFollowingWord
037306		
037307		
037308		<pm>,</pm>
037309		
037310		
037311		
037312		<pm>,</pm>
037313		
037314		
037315		
037316		
037317		
037318		
037319		
037320		<pm>,</pm>
037321		
037322		
037323		
037324		<pm>.</pm>
037325		
037326		
037327		
037328		
037329		
037330		
037331		
037332		
037333		<pm>·</pm>
037334		
037335		
037336		
037337		
037338		
037339		
037340		
037341		
037342		<pm>.</pm>
037343		
037344		
037345		
037346		
037347		
037348		
037349		<pm>·</pm>
037350		
037351		
037352		
037353		
037354		
037355		
037356		<pm>,</pm>
037357		
037358		<pm>.</pm>
037359		
037360		
037361		
037362		
037363		
037364		
037365		
037366		
037367		<pm>.</pm>
037368		
037369		
037370		
037371		
037372		
037373		
037374		
037375		
037376		
037377		
037378		
037379		
037380		<pm>.</pm><pm>¶</pm>
037381		
037382		
037383		
037384		
037385		
037386		
037387		
037388		
037389		
037390		
037391		
037392		
037393		
037394		<pm>.</pm>
037395		
037396		
037397		
037398		
037399		
037400		
037401		
037402		<pm>·</pm>
037403		<pm>,</pm>
037404		
037405		
037406		
037407		
037408		
037409		
037410		<pm>,</pm>
037411		
037412		
037413		
037414		<pm>,</pm>
037415		
037416		
037417		
037418		
037419		
037420		
037421		
037422		
037423		
037424		
037425		
037426		
037427		
037428		
037429		
037430		
037431		
037432		
037433		
037434		<pm>·</pm>
037435		
037436		
037437		
037438		
037439		
037440		
037441		
037442		<pm>,</pm>
037443		
037444		
037445		<pm>.</pm>
037446		
037447		
037448		
037449		
037450		<pm>·</pm>
037451		
037452		
037453		
037454		
037455		<pm>,</pm>
037456		
037457		
037458		
037459		
037460		
037461		
037462		
037463		<pm>;</pm>
037464		
037465		
037466		
037467		
037468		<pm>.</pm>
037469		
037470		
037471		
037472		
037473		
037474		
037475		
037476		
037477		
037478		<pm>·</pm>
037479		
037480		
037481		
037482		
037483		
037484		
037485		
037486		
037487		
037488		
037489		
037490		
037491		
037492		
037493		
037494		
037495		
037496		<pm>.</pm>
037497		
037498		
037499		
037500		
037501		
037502		
037503		
037504		<pm>.</pm><pm>¶</pm>
037505		
037506		
037507		
037508		
037509		
037510		
037511		
037512		
037513		
037514		
037515		
037516		<pm>·</pm>
037517		
037518		
037519		
037520		
037521		
037522		
037523		
037524		
037525		<pm>·</pm>
037526		
037527		
037528		
037529		
037530		
037531		
037532		
037533		
037534		
037535		<pm>.</pm>
037536		
037537		
037538		
037539		
037540		
037541		
037542		
037543		
037544		
037545		
037546		
037547		
037548		
037549		
037550		<pm>,</pm>
037551		
037552		
037553		
037554		
037555		
037556		
037557		
037558		<pm>.</pm><pm>¶</pm>
037559		
037560		
037561		
037562		
037563		<pm>,</pm>
037564		
037565		
037566		
037567		
037568		
037569		<pm>.</pm>
037570		
037571		
037572		
037573		
037574		
037575		
037576		
037577		
037578		<pm>,</pm>
037579		
037580		
037581		
037582		
037583		
037584		
037585		
037586		
037587		<pm>·</pm>
037588		
037589		
037590		
037591		
037592		
037593		
037594		
037595		
037596		
037597		<pm>,</pm>
037598		
037599		<pm>·</pm>
037600		
037601		
037602		
037603		
037604		<pm>,</pm>
037605		
037606		
037607		
037608		<pm>·</pm>
037609		
037610		
037611		
037612		
037613		
037614		
037615		
037616		
037617		
037618		<pm>.</pm><pm>¶</pm>
037619		
037620		
037621		
037622		<pm>·</pm>
037623		<pm>,</pm>
037624		
037625		
037626		
037627		
037628		
037629		
037630		
037631		
037632		
037633		
037634		<pm>,</pm>
037635		
037636		
037637		
037638		
037639		<pm>.</pm>
037640		
037641		
037642		
037643		
037644		
037645		<pm>·</pm>
037646		
037647		<pm>·</pm>
037648		
037649		
037650		
037651		
037652		
037653		<pm>,</pm>
037654		
037655		
037656		<pm>.</pm><pm>¶</pm>
037657		
037658		
037659		
037660		
037661		
037662		
037663		
037664		
037665		
037666		
037667		
037668		
037669		
037670		
037671		
037672		
037673		
037674		
037675		<pm>.</pm>
037676		
037677		
037678		
037679		
037680		
037681		<pm>.</pm>
037682		
037683		
037684		
037685		
037686		
037687		
037688		
037689		
037690		<pm>·</pm>
037691		
037692		
037693		
037694		<pm>,</pm>
037695		
037696		
037697		
037698		
037699		
037700		
037701		
037702		<pm>.</pm>
037703		
037704		
037705		
037706		
037707		
037708		
037709		
037710		<pm>·</pm>
037711		<pm>,</pm>
037712		
037713		
037714		
037715		
037716		
037717		
037718		
037719		
037720		
037721		<pm>;</pm>
037722		
037723		
037724		
037725		<pm>.</pm>
037726		
037727		
037728		
037729		
037730		<pm>.</pm><pm>¶</pm>
037731		
037732		
037733		
037734		
037735		
037736		
037737		
037738		
037739		
037740		<pm>·</pm>
037741		
037742		
037743		
037744		
037745		<pm>.</pm>
037746		
037747		
037748		
037749		
037750		<pm>·</pm>
037751		
037752		
037753		
037754		
037755		
037756		
037757		
037758		
037759		
037760		<pm>,</pm>
037761		
037762		
037763		
037764		
037765		
037766		
037767		
037768		
037769		
037770		
037771		<pm>.</pm>
037772		
037773		
037774		
037775		<pm>·</pm>
037776		
037777		<pm>.</pm>
037778		
037779		
037780		<pm>·</pm>
037781		<pm>,</pm>
037782		
037783		
037784		
037785		
037786		
037787		
037788		
037789		<pm>.</pm>
037790		
037791		
037792		<pm>·</pm>
037793		
037794		
037795		
037796		
037797		
037798		
037799		<pm>,</pm>
037800		
037801		
037802		
037803		
037804		
037805		
037806		
037807		<pm>.</pm>
037808		
037809		
037810		
037811		<pm>·</pm>
037812		
037813		<pm>,</pm>
037814		<pm>·</pm>
037815		
037816		
037817		
037818		
037819		
037820		
037821		
037822		
037823		
037824		<pm>.</pm>
037825		
037826		
037827		
037828		
037829		
037830		<pm>·</pm>
037831		
037832		
037833		
037834		
037835		
037836		
037837		
037838		
037839		
037840		
037841		
037842		
037843		
037844		
037845		
037846		
037847		<pm>.</pm><pm>¶</pm>
037848		
037849		
037850		
037851		
037852		
037853		
037854		
037855		
037856		
037857		
037858		
037859		
037860		
037861		
037862		
037863		
037864		
037865		
037866		
037867		
037868		
037869		
037870		
037871		
037872		
037873		
037874		<pm>.</pm>
037875		
037876		
037877		
037878		<pm>·</pm>
037879		
037880		
037881		
037882		<pm>,</pm>
037883		
037884		
037885		
037886		<pm>·</pm>
037887		
037888		
037889		
037890		
037891		
037892		
037893		
037894		
037895		
037896		
037897		
037898		
037899		<pm>.</pm>
037900		<pm>·</pm>
037901		
037902		
037903		
037904		
037905		
037906		
037907		
037908		<pm>.</pm>
037909		
037910		
037911		<pm>,</pm>
037912		
037913		<pm>,</pm>
037914		
037915		<pm>,</pm>
037916		
037917		
037918		
037919		
037920		
037921		<pm>.</pm>
037922		
037923		
037924		
037925		
037926		
037927		<pm>,</pm>
037928		
037929		<pm>·</pm>
037930		
037931		
037932		
037933		<pm>.</pm>
037934		
037935		
037936		
037937		
037938		
037939		<pm>,</pm>
037940		
037941		
037942		
037943		
037944		
037945		<pm>·</pm>
037946		
037947		
037948		
037949		<pm>,</pm>
037950		
037951		
037952		<pm>.</pm>
037953		
037954		
037955		
037956		
037957		
037958		
037959		
037960		
037961		
037962		
037963		
037964		<pm>·</pm>
037965		
037966		
037967		
037968		
037969		
037970		
037971		<pm>.</pm>
037972		
037973		
037974		
037975		
037976		
037977		<pm>.</pm>
037978		
037979		
037980		
037981		
037982		
037983		
037984		
037985		
037986		<pm>,</pm>
037987		
037988		
037989		
037990		
037991		
037992		
037993		
037994		
037995		
037996		
037997		
037998		
037999		<pm>·</pm>
038000		
038001		
038002		
038003		
038004		
038005		
038006		<pm>.</pm>
038007		
038008		
038009		
038010		
038011		
038012		
038013		
038014		
038015		
038016		<pm>,</pm>
038017		
038018		
038019		
038020		
038021		
038022		<pm>·</pm>
038023		
038024		
038025		
038026		
038027		
038028		
038029		
038030		
038031		
038032		
038033		
038034		
038035		
038036		
038037		<pm>·</pm>
038038		
038039		
038040		
038041		
038042		
038043		
038044		
038045		
038046		<pm>.</pm>
038047		
038048		
038049		
038050		
038051		
038052		
038053		
038054		
038055		
038056		
038057		
038058		
038059		
038060		<pm>.</pm><pm>¶</pm>
038061		
038062		<pm>,</pm>
038063		<pm>,</pm>
038064		
038065		<pm>,</pm>
038066		<pm>·</pm>
038067		
038068		
038069		
038070		
038071		
038072		
038073		
038074		
038075		
038076		
038077		
038078		
038079		<pm>,</pm>
038080		
038081		
038082		
038083		
038084		
038085		
038086		
038087		<pm>.</pm>
038088		
038089		
038090		
038091		
038092		
038093		
038094		
038095		
038096		
038097		
038098		<pm>.</pm>
038099		
038100		<pm>,</pm>
038101		<pm>,</pm>
038102		
038103		
038104		
038105		<pm>;</pm>
038106		
038107		
038108		
038109		<pm>.</pm><pm>¶</pm>
038110		
038111		
038112		
038113		
038114		<pm>,</pm>
038115		
038116		
038117		
038118		
038119		
038120		<pm>·</pm>
038121		
038122		
038123		
038124		
038125		
038126		
038127		
038128		<pm>.</pm><pm>¶</pm>
038129		
038130		
038131		
038132		
038133		
038134		
038135		
038136		<pm>·</pm>
038137		<pm>,</pm>
038138		
038139		
038140		
038141		
038142		
038143		
038144		
038145		
038146		<pm>.</pm>
038147		
038148		
038149		<pm>·</pm>
038150		
038151		
038152		
038153		
038154		
038155		
038156		
038157		
038158		<pm>.</pm>
038159		
038160		
038161		
038162		
038163		
038164		
038165		
038166		
038167		
038168		
038169		<pm>,</pm>
038170		
038171		
038172		
038173		
038174		
038175		
038176		<pm>,</pm>
038177		
038178		
038179		
038180		
038181		
038182		<pm>.</pm>
038183		
038184		
038185		
038186		
038187		
038188		
038189		
038190		
038191		
038192		<pm>,</pm>
038193		
038194		
038195		
038196		
038197		
038198		
038199		
038200		
038201		
038202		<pm>.</pm><pm>¶</pm>
038203		
038204		
038205		
038206		
038207		
038208		
038209		
038210		
038211		
038212		
038213		
038214		<pm>·</pm>
038215		
038216		<pm>,</pm>
038217		<pm>,</pm>
038218		
038219		
038220		
038221		
038222		
038223		<pm>,</pm>
038224		
038225		
038226		
038227		
038228		
038229		
038230		
038231		
038232		
038233		
038234		<pm>·</pm>
038235		
038236		
038237		<pm>,</pm>
038238		
038239		
038240		
038241		
038242		
038243		<pm>.</pm>
038244		
038245		
038246		
038247		
038248		
038249		
038250		<pm>,</pm>
038251		
038252		
038253		
038254		
038255		
038256		
038257		
038258		
038259		
038260		
038261		<pm>,</pm>
038262		
038263		
038264		
038265		
038266		
038267		
038268		
038269		
038270		
038271		
038272		
038273		
038274		
038275		
038276		
038277		<pm>.</pm><pm>¶</pm>
038278		
038279		
038280		
038281		
038282		
038283		
038284		
038285		<pm>·</pm>
038286		
038287		
038288		
038289		
038290		
038291		
038292		<pm>.</pm>
038293		
038294		
038295		
038296		
038297		
038298		
038299		
038300		
038301		
038302		
038303		
038304		
038305		
038306		
038307		
038308		<pm>,</pm>
038309		
038310		
038311		
038312		
038313		
038314		
038315		<pm>.</pm><pm>¶</pm>
038316		
038317		
038318		
038319		
038320		
038321		
038322		
038323		<pm>·</pm>
038324		<pm>,</pm>
038325		
038326		
038327		
038328		
038329		<pm>;</pm>
038330		
038331		
038332		
038333		
038334		<pm>·</pm>
038335		
038336		
038337		
038338		
038339		<pm>;</pm>
038340		
038341		<pm>;</pm>
038342		
038343		
038344		
038345		<pm>·</pm>
038346		
038347		
038348		
038349		
038350		
038351		
038352		
038353		
038354		
038355		
038356		
038357		
038358		
038359		
038360		
038361		
038362		
038363		
038364		
038365		
038366		
038367		
038368		
038369		
038370		
038371		
038372		
038373		<pm>,</pm>
038374		
038375		
038376		
038377		
038378		
038379		<pm>.</pm>
038380		
038381		
038382		<pm>·</pm>
038383		
038384		<pm>·</pm>
038385		
038386		
038387		
038388		<pm>.</pm>
038389		
038390		
038391		
038392		
038393		
038394		
038395		
038396		
038397		<pm>·</pm>
038398		
038399		
038400		
038401		
038402		<pm>;</pm><pm>¶</pm>
038403		
038404		
038405		
038406		<pm>·</pm>
038407		
038408		
038409		
038410		
038411		
038412		
038413		
038414		
038415		
038416		<pm>,</pm>
038417		
038418		
038419		
038420		
038421		
038422		
038423		
038424		
038425		
038426		<pm>.</pm>
038427		
038428		
038429		
038430		
038431		
038432		
038433		
038434		
038435		
038436		
038437		
038438		
038439		
038440		<pm>·</pm>
038441		
038442		
038443		
038444		
038445		
038446		
038447		
038448		
038449		
038450		
038451		
038452		<pm>.</pm>
038453		
038454		
038455		
038456		
038457		
038458		
038459		
038460		
038461		
038462		<pm>,</pm>
038463		
038464		
038465		
038466		
038467		
038468		
038469		
038470		
038471		
038472		<pm>,</pm>
038473		
038474		
038475		
038476		
038477		
038478		
038479		
038480		
038481		
038482		
038483		
038484		
038485		
038486		<pm>.</pm>
038487		
038488		
038489		
038490		
038491		
038492		
038493		
038494		
038495		
038496		
038497		
038498		<pm>·</pm>
038499		
038500		<pm>,</pm>
038501		
038502		
038503		
038504		
038505		
038506		
038507		
038508		
038509		
038510		
038511		
038512		<pm>.</pm>
038513		
038514		
038515		
038516		
038517		
038518		
038519		
038520		
038521		
038522		
038523		
038524		
038525		<pm>;</pm>
038526		
038527		
038528		<pm>·</pm>
038529		
038530		
038531		
038532		
038533		
038534		<pm>.</pm>
038535		
038536		
038537		
038538		
038539		<pm>·</pm>
038540		
038541		
038542		
038543		
038544		<pm>.</pm><pm>¶</pm>
038545		
038546		
038547		
038548		
038549		
038550		
038551		
038552		
038553		
038554		<pm>·</pm>
038555		
038556		
038557		
038558		
038559		
038560		
038561		<pm>.</pm>
038562		
038563		
038564		
038565		
038566		
038567		<pm>,</pm>
038568		
038569		
038570		
038571		
038572		
038573		
038574		
038575		
038576		
038577		
038578		
038579		<pm>.</pm>
038580		
038581		
038582		
038583		
038584		
038585		
038586		<pm>·</pm>
038587		
038588		
038589		<pm>·</pm>
038590		<pm>,</pm>
038591		
038592		
038593		
038594		
038595		
038596		
038597		
038598		
038599		
038600		
038601		<pm>;</pm>
038602		
038603		
038604		
038605		
038606		
038607		<pm>.</pm>
038608		
038609		
038610		
038611		
038612		
038613		<pm>·</pm>
038614		
038615		<pm>,</pm>
038616		
038617		
038618		
038619		
038620		<pm>,</pm>
038621		
038622		
038623		
038624		<pm>·</pm>
038625		
038626		
038627		
038628		
038629		
038630		
038631		
038632		
038633		
038634		<pm>.</pm><pm>¶</pm>
038635		
038636		
038637		
038638		
038639		
038640		
038641		
038642		
038643		
038644		<pm>,</pm>
038645		
038646		<pm>,</pm>
038647		
038648		
038649		
038650		
038651		
038652		
038653		<pm>·</pm>
038654		<pm>,</pm>
038655		
038656		
038657		<pm>,</pm>
038658		
038659		
038660		
038661		
038662		
038663		
038664		<pm>.</pm>
038665		
038666		
038667		<pm>·</pm>
038668		
038669		
038670		<pm>·</pm>
038671	<pm>‡</pm>	<pm>,</pm>
038672		
038673		
038674		
038675		<pm>·</pm>
038676		
038677		
038678		
038679		<pm>·</pm>
038680	<pm>‡</pm>	
038681		
038682		
038683		
038684		
038685		
038686		
038687		
038688		
038689		<pm>·</pm>
038690	<pm>‡</pm>	
038691		
038692		
038693		
038694		
038695		<pm>,</pm>
038696	<pm>‡</pm>	
038697		
038698		
038699		
038700		
038701		
038702		<pm>·</pm>
038703	<pm>‡</pm>	
038704		
038705		
038706		
038707		
038708		<pm>.</pm>
038709		
038710		
038711		
038712		<pm>·</pm>
038713		
038714		
038715		
038716		
038717		
038718		
038719		
038720		
038721		
038722		
038723		
038724		
038725		<pm>·</pm>
038726		<pm>,</pm>
038727		
038728		
038729		
038730		<pm>,</pm>
038731		
038732		
038733		
038734		
038735		
038736		
038737		
038738		
038739		
038740		
038741		
038742		
038743		
038744		<pm>·</pm>
038745		
038746		
038747		
038748		<pm>·</pm>
038749		
038750		
038751		
038752		<pm>·</pm>
038753		
038754		
038755		
038756		
038757		
038758		
038759		
038760		
038761		
038762		
038763		
038764		
038765		
038766		<pm>·</pm>
038767		
038768		
038769		
038770		
038771		<pm>.</pm>
038772		
038773		<pm>,</pm>
038774		
038775		
038776		
038777		
038778		
038779		
038780		
038781		
038782		
038783		
038784		<pm>,</pm>
038785		
038786		
038787		
038788		
038789		
038790		
038791		
038792		
038793		
038794		<pm>.</pm>
038795		
038796		
038797		<pm>,</pm>
038798		
038799		
038800		
038801		<pm>,</pm>
038802		
038803		
038804		<pm>,</pm>
038805		
038806		
038807		
038808		<pm>·</pm>
038809		
038810		
038811		
038812		
038813		
038814		
038815		
038816		
038817		
038818		
038819		
038820		
038821		<pm>.</pm>
038822		
038823		
038824		
038825		
038826		
038827		
038828		
038829		
038830		
038831		<pm>,</pm>
038832		
038833		
038834		
038835		
038836		
038837		<pm>;</pm>
038838		
038839		
038840		
038841		<pm>,</pm>
038842		
038843		
038844		<pm>;</pm>
038845		
038846		
038847		
038848		
038849		
038850		
038851		
038852		
038853		
038854		
038855		
038856		<pm>,</pm>
038857		
038858		
038859		
038860		
038861		
038862		
038863		
038864		
038865		
038866		
038867		
038868		
038869		<pm>.</pm><pm>¶</pm>
038870		
038871		
038872		
038873		
038874		
038875		
038876		
038877		<pm>·</pm>
038878		
038879		
038880		
038881		
038882		
038883		
038884		
038885		
038886		
038887		
038888		
038889		<pm>.</pm>
038890		
038891		
038892		
038893		
038894		<pm>·</pm>
038895		
038896		
038897		
038898		
038899		
038900		
038901		
038902		
038903		<pm>·</pm>
038904		
038905		
038906		
038907		
038908		
038909		
038910		
038911		
038912		<pm>.</pm>
038913		
038914		
038915		
038916		
038917		
038918		
038919		
038920		<pm>·</pm>
038921		
038922		
038923		
038924		
038925		
038926		
038927		
038928		
038929		
038930		
038931		<pm>.</pm>
038932		
038933		
038934		
038935		
038936		
038937		
038938		
038939		<pm>,</pm>
038940		
038941		
038942		
038943		
038944		<pm>;</pm>
038945		
038946		
038947		
038948		
038949		
038950		
038951		
038952		<pm>.</pm>
038953		
038954		
038955		
038956		
038957		
038958		
038959		
038960		<pm>,</pm>
038961		
038962		
038963		
038964		
038965		
038966		<pm>;</pm>
038967		
038968		
038969		
038970		
038971		
038972		<pm>.</pm>
038973		
038974		
038975		
038976		
038977		
038978		
038979		
038980		
038981		<pm>,</pm>
038982		
038983		
038984		
038985		
038986		
038987		
038988		
038989		<pm>.</pm>
038990		
038991		
038992		
038993		
038994		
038995		
038996		
038997		<pm>,</pm>
038998		
038999		
039000		
039001		
039002		
039003		<pm>·</pm>
039004		
039005		
039006		
039007		
039008		
039009		
039010		<pm>,</pm>
039011		
039012		
039013		
039014		
039015		
039016		
039017		
039018		
039019		
039020		
039021		
039022		<pm>.</pm>
039023		
039024		
039025		
039026		
039027		
039028		
039029		
039030		<pm>,</pm>
039031		
039032		
039033		
039034		
039035		
039036		
039037		<pm>.</pm>
039038		
039039		
039040		
039041		
039042		
039043		
039044		
039045		<pm>,</pm>
039046		
039047		
039048		
039049		
039050		
039051		
039052		
039053		
039054		<pm>·</pm>
039055		
039056		<pm>·</pm>
039057		
039058		
039059		
039060		
039061		
039062		
039063		<pm>·</pm>
039064		
039065		
039066		
039067		
039068		
039069		<pm>.</pm>
039070		
039071		
039072		
039073		
039074		
039075		
039076		
039077		
039078		
039079		
039080		
039081		
039082		<pm>·</pm>
039083		
039084		
039085		
039086		
039087		
039088		
039089		
039090		
039091		
039092		<pm>.</pm><pm>¶</pm>
039093		
039094		
039095		
039096		
039097		
039098		
039099		
039100		
039101		
039102		
039103		
039104		
039105		
039106		
039107		
039108		<pm>·</pm>
039109		
039110		
039111		
039112		
039113		
039114		
039115		
039116		
039117		
039118		<pm>.</pm>
039119		
039120		
039121		<pm>·</pm>
039122		
039123		
039124		
039125		
039126		
039127		
039128		
039129		
039130		
039131		<pm>.</pm><pm>¶</pm>
039132		
039133		
039134		
039135		
039136		
039137		<pm>·</pm>
039138		
039139		
039140		
039141		
039142		
039143		<pm>·</pm>
039144		
039145		<pm>,</pm>
039146		
039147		
039148		
039149		
039150		
039151		
039152		
039153		
039154		
039155		<pm>.</pm>
039156		
039157		
039158		
039159		
039160		
039161		
039162		<pm>,</pm>
039163		
039164		
039165		
039166		
039167		
039168		
039169		
039170		
039171		
039172		<pm>.</pm>
039173		
039174		
039175		
039176		
039177		
039178		
039179		
039180		
039181		
039182		
039183		
039184		
039185		
039186		
039187		<pm>,</pm>
039188		
039189		
039190		
039191		
039192		
039193		
039194		
039195		
039196		
039197		
039198		<pm>,</pm>
039199		
039200		
039201		
039202		
039203		<pm>.</pm>
039204		
039205		
039206		
039207		
039208		
039209		
039210		
039211		
039212		
039213		
039214		
039215		
039216		<pm>·</pm>
039217		
039218		
039219		
039220		
039221		
039222		<pm>,</pm>
039223		
039224		
039225		
039226		
039227		<pm>.</pm><pm>¶</pm>
039228		
039229		
039230		
039231		
039232		
039233		
039234		
039235		
039236		
039237		
039238		
039239		
039240		
039241		<pm>,</pm>
039242		
039243		
039244		
039245		
039246		
039247		<pm>.</pm><pm>¶</pm>
039248		
039249		
039250		
039251		
039252		
039253		
039254		
039255		<pm>.</pm>
039256		
039257		
039258		
039259		
039260		
039261		<pm>,</pm>
039262		
039263		
039264		
039265		
039266		
039267		
039268		<pm>·</pm>
039269		
039270		
039271		
039272		<pm>,</pm>
039273		
039274		
039275		
039276		
039277		<pm>.</pm>
039278		
039279		
039280		
039281		
039282		
039283		
039284		
039285		
039286		
039287		<pm>.</pm>
039288		
039289		
039290		
039291		
039292		
039293		
039294		<pm>,</pm>
039295		
039296		
039297		
039298		
039299		<pm>,</pm>
039300		
039301		
039302		
039303		
039304		
039305		
039306		
039307		
039308		
039309		
039310		<pm>.</pm><pm>¶</pm>
039311		
039312		
039313		
039314		
039315		
039316		
039317		
039318		
039319		
039320		
039321		<pm>·</pm>
039322		
039323		
039324		<pm>.</pm>
039325		
039326		
039327		
039328		
039329		
039330		
039331		
039332		
039333		
039334		
039335		
039336		<pm>.</pm>
039337		
039338		
039339		
039340		
039341		
039342		<pm>·</pm>
039343		
039344		
039345		
039346		
039347		
039348		
039349		
039350		
039351		
039352		
039353		
039354		<pm>,</pm>
039355		
039356		
039357		
039358		
039359		
039360		
039361		
039362		<pm>.</pm>
039363		<pm>,</pm>
039364		
039365		
039366		
039367		
039368		
039369		
039370		
039371		
039372		<pm>;</pm>
039373		
039374		
039375		
039376		
039377		<pm>,</pm>
039378		
039379		
039380		
039381		
039382		
039383		<pm>.</pm><pm>¶</pm>
039384		
039385		
039386		
039387		
039388		<pm>,</pm>
039389		
039390		
039391		
039392		
039393		
039394		
039395		
039396		
039397		
039398		
039399		
039400		
039401		
039402		
039403		
039404		
039405		
039406		
039407		<pm>·</pm>
039408		
039409		
039410		
039411		
039412		
039413		
039414		<pm>.</pm><pm>¶</pm>
039415		
039416		
039417		
039418		<pm>,</pm>
039419		
039420		
039421		
039422		
039423		
039424		
039425		
039426		
039427		
039428		
039429		
039430		
039431		<pm>.</pm>
039432		
039433		<pm>,</pm>
039434		
039435		
039436		
039437		
039438		
039439		
039440		<pm>,</pm>
039441		
039442		
039443		
039444		
039445		
039446		
039447		
039448		<pm>.</pm><pm>¶</pm>
039449		
039450		
039451		
039452		
039453		
039454		
039455		<pm>·</pm>
039456		<pm>,</pm>
039457		
039458		
039459		
039460		
039461		<pm>.</pm>
039462		
039463		
039464		<pm>·</pm>
039465		
039466		
039467		
039468		
039469		<pm>,</pm>
039470		
039471		
039472		
039473		
039474		
039475		<pm>,</pm>
039476		
039477		
039478		
039479		
039480		
039481		
039482		
039483		
039484		
039485		<pm>.</pm><pm>¶</pm>
039486		
039487		<pm>,</pm>
039488		
039489		
039490		
039491		
039492		
039493		<pm>,</pm>
039494		
039495		
039496		
039497		
039498		
039499		<pm>.</pm>
039500		
039501		
039502		
039503		
039504		
039505		
039506		
039507		
039508		
039509		<pm>,</pm>
039510		
039511		
039512		
039513		
039514		<pm>,</pm>
039515		
039516		
039517		<pm>.</pm>
039518		
039519		
039520		
039521		
039522		
039523		
039524		
039525		<pm>·</pm>
039526		
039527		
039528		
039529		
039530		
039531		<pm>,</pm>
039532		
039533		
039534		
039535		
039536		
039537		<pm>,</pm>
039538		
039539		
039540		
039541		
039542		
039543		
039544		
039545		
039546		
039547		
039548		
039549		
039550		
039551		
039552		
039553		<pm>,</pm>
039554		
039555		
039556		
039557		
039558		
039559		
039560		
039561		
039562		
039563		
039564		
039565		
039566		
039567		<pm>·</pm>
039568		
039569		
039570		<pm>,</pm>
039571		
039572		
039573		
039574		
039575		<pm>.</pm><pm>¶</pm>
039576		
039577		
039578		
039579		<pm>,</pm>
039580		
039581		
039582		
039583		
039584		
039585		<pm>·</pm>
039586		
039587		
039588		
039589		
039590		
039591		
039592		<pm>.</pm><pm>¶</pm>
039593		
039594		
039595		
039596		
039597		
039598		
039599		
039600		
039601		
039602		
039603		
039604		
039605		
039606		
039607		
039608		<pm>,</pm>
039609		
039610		
039611		
039612		
039613		
039614		
039615		
039616		<pm>.</pm>
039617		
039618		
039619		
039620		
039621		
039622		
039623		<pm>,</pm>
039624		
039625		
039626		<pm>,</pm>
039627		
039628		
039629		
039630		
039631		
039632		
039633		<pm>·</pm>
039634		
039635		
039636		
039637		
039638		<pm>,</pm>
039639		
039640		
039641		<pm>,</pm>
039642		
039643		<pm>.</pm><pm>¶</pm>
039644		
039645		
039646		
039647		
039648		
039649		
039650		
039651		
039652		
039653		
039654		
039655		<pm>.</pm>
039656		
039657		
039658		
039659		
039660		
039661		
039662		
039663		
039664		
039665		
039666		<pm>,</pm>
039667		
039668		
039669		
039670		
039671		
039672		
039673		
039674		
039675		
039676		
039677		
039678		
039679		<pm>.</pm><pm>¶</pm>
039680		
039681		
039682		
039683		
039684		
039685		<pm>,</pm>
039686		
039687		
039688		
039689		
039690		
039691		
039692		
039693		
039694		
039695		
039696		
039697		
039698		
039699		
039700		<pm>.</pm>
039701		
039702		
039703		
039704		
039705		<pm>·</pm>
039706		
039707		
039708		
039709		
039710		
039711		
039712		
039713		
039714		
039715		
039716		<pm>.</pm>
039717		
039718		
039719		<pm>,</pm>
039720		
039721		<pm>.</pm>
039722		
039723		
039724		
039725		
039726		
039727		<pm>;</pm>
039728		
039729		
039730		
039731		
039732		
039733		
039734		
039735		
039736		
039737		<pm>.</pm>
039738		
039739		
039740		
039741		
039742		
039743		
039744		
039745		
039746		<pm>.</pm>
039747		
039748		<pm>·</pm>
039749		
039750		
039751		<pm>.</pm>
039752		
039753		
039754		<pm>,</pm>
039755		
039756		
039757		
039758		
039759		
039760		
039761		
039762		
039763		<pm>,</pm>
039764		
039765		
039766		
039767		
039768		
039769		
039770		
039771		
039772		
039773		
039774		
039775		
039776		<pm>·</pm>
039777		
039778		
039779		
039780		
039781		
039782		
039783		
039784		
039785		
039786		
039787		
039788		
039789		<pm>.</pm><pm>¶</pm>
039790		
039791		
039792		
039793		
039794		
039795		
039796		
039797		
039798		
039799		<pm>,</pm>
039800		
039801		<pm>·</pm>
039802		
039803		
039804		
039805		
039806		
039807		
039808		
039809		
039810		<pm>.</pm><pm>¶</pm>
039811		
039812		
039813		
039814		
039815		
039816		
039817		
039818		
039819		
039820		
039821		
039822		
039823		<pm>,</pm>
039824		
039825		
039826		
039827		
039828		
039829		
039830		
039831		
039832		<pm>·</pm>
039833		
039834		
039835		
039836		
039837		
039838		
039839		
039840		
039841		
039842		
039843		
039844		
039845		<pm>.</pm><pm>¶</pm>
039846		
039847		
039848		
039849		
039850		
039851		
039852		<pm>·</pm>
039853		<pm>,</pm>
039854		
039855		
039856		
039857		
039858		
039859		
039860		
039861		
039862		<pm>.</pm>
039863		
039864		
039865		
039866		<pm>·</pm>
039867		<pm>,</pm>
039868		
039869		
039870		
039871		
039872		
039873		
039874		
039875		<pm>;</pm>
039876		
039877		
039878		
039879		<pm>·</pm>
039880		
039881		
039882		
039883		
039884		
039885		<pm>,</pm>
039886		
039887		
039888		
039889		
039890		
039891		
039892		
039893		
039894		
